epoch,time,train_loss,train_acc,val_loss,val_acc
1,80.39807629585266,0.6876512229442596,0.4983974358974359,0.6854775190353394,0.5
2,82.60311675071716,0.6246642917394638,0.5705128205128205,0.6446551084518433,0.5833333333333334
3,84.0434639453888,0.44023783057928084,0.8237179487179487,0.6215006291866303,0.7243589743589743
4,84.02844786643982,0.15289170816540718,0.967948717948718,0.7901404023170471,0.6217948717948718
5,83.1901605129242,0.040521787293255326,0.9983974358974359,0.825485348701477,0.6474358974358975
6,83.24734497070312,0.01431043935008347,1.0,0.9280378937721252,0.6346153846153846
7,83.25624656677246,0.007142677495721728,1.0,0.9627275109291077,0.6410256410256411
8,83.35943484306335,0.004669675044715405,1.0,0.9780918717384338,0.6474358974358975
9,82.78459477424622,0.00478829953353852,1.0,1.049793803691864,0.6217948717948718
10,83.11430835723877,0.0029569848848041147,1.0,1.056838035583496,0.6538461538461539
11,83.24473690986633,0.003596166893839836,1.0,1.102013397216797,0.6474358974358975
12,84.71730780601501,0.001974977186182514,1.0,1.0966731071472169,0.6410256410256411
13,83.204505443573,0.0015657241456210613,1.0,1.1312974452972413,0.6730769230769231
14,81.3598051071167,0.0030781269000726753,1.0,1.2374165058135986,0.6666666666666666
15,81.15781235694885,0.001388921300531365,1.0,1.1570151090621947,0.6858974358974359
16,80.14365339279175,0.001489674013282638,1.0,1.210233211517334,0.6602564102564102
17,80.81668186187744,0.0009066767699550838,1.0,1.1717047810554504,0.6730769230769231
18,80.14416599273682,0.0008689231661264784,1.0,1.203968584537506,0.6602564102564102
19,80.62975025177002,0.0009254523567506113,1.0,1.2251217126846314,0.6794871794871795
20,79.94473481178284,0.0016931590071180835,1.0,1.2905536890029907,0.6346153846153846
21,80.75916385650635,0.0013676841532287653,1.0,1.220568025112152,0.6794871794871795
22,80.05496668815613,0.0009008832988911308,1.0,1.3011094093322755,0.6538461538461539
23,80.71049547195435,0.0005018994983402081,1.0,1.2942329525947571,0.6666666666666666
24,79.36193680763245,0.0013963154116936494,1.0,1.3454150915145875,0.6410256410256411
25,82.24352478981018,0.0038463739452708977,0.9983974358974359,3.86868953704834,0.532051282051282
26,81.22754740715027,0.021130346288555302,0.9919871794871795,1.8626197218894958,0.6025641025641025
27,80.16312503814697,0.010744318360229954,0.9983974358974359,1.0566503763198853,0.6858974358974359
28,79.95128989219666,0.019158950261771678,0.9967948717948718,1.245783758163452,0.6923076923076923
29,81.20769929885864,0.012476603232789785,0.9967948717948718,1.5376179814338684,0.7243589743589743
30,97.00328159332275,0.013465142284985632,0.9967948717948718,1.4436163544654845,0.6474358974358975
31,80.03678441047668,0.026554268848849462,0.9935897435897436,1.3462343692779541,0.6666666666666666
32,79.76397681236267,0.02084010864782613,0.9967948717948718,1.4905437707901001,0.6666666666666666
33,80.52973437309265,0.01395399241009727,0.9951923076923077,1.140056025981903,0.7115384615384616
34,79.21331000328064,0.01013499401160516,0.9967948717948718,1.1206292152404784,0.7243589743589743
35,79.49428725242615,0.005469735243241303,1.0,1.1471378445625304,0.7051282051282052
36,78.69937705993652,0.002659757621586323,1.0,1.1424949884414672,0.6987179487179487
37,79.93751215934753,0.02964130321852281,0.9983974358974359,1.3540409445762633,0.7115384615384616
38,81.28044295310974,0.02633321670436999,0.9887820512820513,1.4609909772872924,0.6923076923076923
39,79.72487950325012,0.014161241427063941,0.9967948717948718,1.3843377828598022,0.6666666666666666
40,83.7970757484436,0.020759851901675574,0.9919871794871795,1.307610821723938,0.6794871794871795
41,80.04296112060547,0.004565091701806523,1.0,1.4142348885536193,0.6666666666666666
42,80.40312623977661,0.004548967489972711,1.0,1.3249436378479005,0.6666666666666666
43,79.28878688812256,0.005239772304048529,1.0,1.3726580381393432,0.6602564102564102
44,79.98631167411804,0.014458150840073358,0.9935897435897436,1.3704896450042725,0.6923076923076923
45,79.56774616241455,0.003105803273501806,1.0,1.3721965909004212,0.7051282051282052
46,80.14769339561462,0.00400759527401533,1.0,1.313197708129883,0.7243589743589743
47,80.09081816673279,0.0008839701593387872,1.0,1.2831108808517455,0.6987179487179487
48,80.1554548740387,0.0019947924207372124,0.9983974358974359,1.3261216163635254,0.6987179487179487
49,79.01206636428833,0.0008906472223316087,1.0,1.3474115133285522,0.6987179487179487
50,79.57866215705872,0.0007537176574260229,1.0,1.3514878034591675,0.6858974358974359
51,79.92776107788086,0.0012823545595892938,1.0,1.3217400074005128,0.7243589743589743
52,79.85708355903625,0.0003334922828798881,1.0,1.3250930905342102,0.6858974358974359
53,80.10930037498474,0.00046725020201847655,1.0,1.3652839303016662,0.6858974358974359
54,79.7841432094574,0.0017386816047292087,1.0,1.4140172123908996,0.7115384615384616
55,79.96403408050537,0.0003189865456079133,1.0,1.3854912281036378,0.6730769230769231
56,79.93215298652649,0.0033199901299667545,0.9983974358974359,1.4868354797363281,0.6730769230769231
57,79.46339178085327,0.0005472198368806858,1.0,1.4617664575576783,0.6666666666666666
58,80.03813886642456,0.001170505703339586,1.0,1.4169267296791077,0.6666666666666666
59,79.87747764587402,0.0008239478447649162,1.0,1.4151735663414002,0.6602564102564102
60,79.81685471534729,0.000981846636204864,1.0,1.3816642761230469,0.6730769230769231
61,81.05453848838806,0.0003431170572184783,1.0,1.3716865539550782,0.6730769230769231
62,79.04565191268921,0.00030477416257781444,1.0,1.3704092144966125,0.6794871794871795
63,80.07033920288086,0.00021281942135829013,1.0,1.4215056419372558,0.6730769230769231
64,79.85031843185425,0.0007269501097653119,1.0,1.406376314163208,0.6923076923076923
65,79.92683982849121,0.0002639178005665599,1.0,1.4337273120880127,0.6858974358974359
66,80.02001667022705,0.00027166300897079053,1.0,1.4818113565444946,0.6987179487179487
67,79.79142308235168,0.00017618022193346405,1.0,1.4747838258743287,0.6794871794871795
68,81.49066615104675,0.00018595354331409907,1.0,1.4757217168807983,0.6923076923076923
69,79.68777561187744,0.00022117973317108407,1.0,1.4675833940505982,0.6858974358974359
70,81.86027455329895,0.00014068141445022775,1.0,1.4417686939239502,0.6858974358974359
71,80.67931509017944,0.0004988745620721601,1.0,1.4677175760269165,0.6794871794871795
72,79.01660490036011,0.00014252865867092623,1.0,1.4159729599952697,0.6794871794871795
73,79.73415684700012,0.00011239002697038813,1.0,1.4525025725364684,0.6923076923076923
74,79.3437111377716,0.0003263360789333092,1.0,1.4622374057769776,0.6858974358974359
75,79.55473780632019,9.694170485090581e-05,1.0,1.446503710746765,0.6858974358974359
76,79.14799761772156,0.00011825482888525585,1.0,1.426503300666809,0.6794871794871795
77,79.96644520759583,7.297954175555788e-05,1.0,1.4472200632095338,0.6858974358974359
78,79.30451321601868,0.00010525627553761296,1.0,1.4379515647888184,0.6858974358974359
79,78.6346983909607,0.000657333442268282,1.0,1.4563618898391724,0.6794871794871795
80,80.45806169509888,0.00024830893826219833,1.0,1.4820077180862428,0.6666666666666666
81,79.84497404098511,0.00019607590093073668,1.0,1.4440367221832275,0.6730769230769231
82,79.95017313957214,0.00010105697920153034,1.0,1.5014796495437621,0.6666666666666666
83,78.9529197216034,8.801054927971563e-05,1.0,1.4884490728378297,0.6858974358974359
84,79.94627213478088,0.00011716428916770383,1.0,1.4973092555999756,0.6730769230769231
85,79.76480197906494,8.638715953566135e-05,1.0,1.492029333114624,0.6666666666666666
86,79.73773574829102,8.086203411039605e-05,1.0,1.502786111831665,0.6602564102564102
87,79.46035718917847,9.388057696924079e-05,1.0,1.4648199319839477,0.6730769230769231
88,78.90029263496399,9.608510426915018e-05,1.0,1.5117313623428346,0.6666666666666666
89,79.80688834190369,9.926255629579827e-05,1.0,1.5042509317398072,0.6794871794871795
90,80.98264837265015,0.0002568747085661016,1.0,1.4773250579833985,0.6794871794871795
91,78.5232503414154,6.937584250863438e-05,1.0,1.5155331373214722,0.6730769230769231
92,79.68702268600464,7.52484952499799e-05,1.0,1.464702296257019,0.6666666666666666
93,80.1427731513977,7.679245056806394e-05,1.0,1.4956713676452638,0.6794871794871795
94,79.95367550849915,4.474919201129524e-05,1.0,1.51941020488739,0.6602564102564102
95,80.0137848854065,5.478983512148261e-05,1.0,1.494222593307495,0.6666666666666666
96,79.44100522994995,7.309747431918367e-05,1.0,1.502442479133606,0.6666666666666666
97,79.60335850715637,7.544266932200117e-05,1.0,1.52834792137146,0.6794871794871795
98,78.34522891044617,0.00014402917961433558,1.0,1.5563655853271485,0.6730769230769231
99,79.1806046962738,0.00041064210586228,1.0,1.5385024547576904,0.6987179487179487
100,80.77245688438416,0.00023250841600201965,1.0,1.508645272254944,0.6730769230769231
